id,title,image_id,artist_display,date_display
3851,Submission of the Emperor Frederick Barbarossa to Pope Alexander III,893c0a97-f7ba-56f6-14be-47a2edd4b25e,"Hieronymus Hau (German, born 1679)
after Federico Zuccaro (Italian, 1540/41-1609)",1712
82448,Four Men in Forest,0778b443-2e60-6caa-017e-2fd5371460bd,"Style of Salvator Rosa (Italian, 1615-1673)
or possibly Jacopo Robusti, called Tintoretto (Italian, 1519-1594)",n.d.
117780,Surface Series VI,8f814c1b-016b-d291-5aea-091c6dfd019b,"Lowell Tolstedt
American, born 1939",n.d.
107706,Bairds Trogon,35a6cf63-dc8f-364a-3ba3-de862c874588,"Robert Lostutter
American, born 1939",1985
112772,Three Studies for the Resurrected Christ Adored by a Female Saint and San Silvestro Gozzalini,c639e35c-c549-0093-cb99-6492747336bb,"Francesco Vanni
Italian, 1563-1610",1607
220795,Design for Printed Textile,88b9c8ca-a067-e960-9e96-8ccf13779325,"Fredrica Justina (Freddie) Staack (American, 1903-1967)
France, Paris",1929/34
109806,"Figures, Chariot and Dog",abd32100-db2b-0672-f8e1-3ca2ceccab87,"After Nicolas Poussin
French, 1594-1665",c. 1624
105024,Untitled,76dbc190-65c9-65e0-2d88-1fb52ec86690,"Larry Poons
American, born 1937",1968
217878,"860–880 North Lake Shore Drive, Sub Basement Plan",c36de4b1-165d-ec77-2332-2fc5323ee17e,"Ludwig Mies van der Rohe (American, born Germany, 1886–1969)
Associate Architect: Holsman, Holsman, Klekamp and Taylor (American, 20th century)
Associate Architect: Pace Associates (American, 20th century)
Structural Engineer: Frank J. Kornacker (American, active 1940s–1950s)",11/9/1949
131564,Study for a plate from The Task,821f1106-39be-6d83-8ab8-53d141d2128e,"Thomas Stothard
English, 1755-1834",c. 1800
97868,"View of World's Fair from Lake, Chicago, Illinois, Perspective",a601ad50-8f58-c24c-8ad5-e2611eb7bb3e,"Harry Weese
American, 1915–1998",c. 1977
85929,Washerwomen by Stream in Italianate Landscape,d61c5bdb-47bd-ea10-914b-577ebb28cdb7,"Possibly Andrea Locatelli (Italian, 1695-1741)
or possibly Style of Nicolas Poussin (French, 1594-1665)
or possibly Style of Antonio Zucchi (Italian, 1726-1795)",n.d.
149031,Three Soldiers Resting,64ec3c5b-16cf-08d6-feac-ce1291559891,"Salvator Rosa
Italian, 1615-1673",1656/57
127520,Untitled Valentine (Pink Flower),28006faf-e368-e5d6-fa14-d75f9f58c1cd,"Unknown Artist
German, 19th century",1825
84167,Angel Appearing to Saint,5190447c-cb65-45f1-0519-7eb091013ec7,"Gerard de Lairesse
Flemish, 1640-1711",n.d.
78940,Seated Male Nude,d6205fea-94c4-1750-b6d3-b006c18b2c1d,"Sir Edward Burne-Jones
English, 1833-1898",c. 1873–77
14498,A Club on a Cushion,e1d2e9ec-f0aa-069e-1c2e-edbfd7a3a59c,"James McNeill Whistler
American, 1834-1903",1898/99
105218,Apocalypse,00b85b29-3d5a-c480-8382-674d96164db2,"Markus Lüpertz
German, born 1941",1973
3477,A Country Mouse,7fa2e291-aca1-83f0-9e08-d7726f353c69,"Katherine May Roberts
English, active 1900-1913",n.d.
236647,"860-880 Lake Shore Drive, Chicago, Illinois, Building One Plan",95a3772c-8ab8-8aa5-93cb-1c172ebcfce6,"Ludwig Mies van der Rohe
American, born Germany, 1886-1969",1949
83909,Taos,5d9824d5-fdd9-ebcc-8f42-1628e42af3da,"Edward M. Corbett
American, 1919-1971",1988
83486,Preliminary Design for Monument to John Gay the Poet,2edf4ee8-9527-4c3a-d2b8-9859b2726c24,"John Michael Rysbrack (Flemish, 1693-1770)
or Richard Wilson (English, 1714-1782)",c. 1736
190265,Yellow World #3,e96f4996-e430-e865-1c74-e8f9be38bd27,"Carroll Dunham
American, born 1949",1993
47994,The Market Saint Lo,2f368313-8fe9-f308-0ae0-ccce09d37f60,"Joseph Pennell
American, 1857-1926",1890/1926
115207,View of Wicklow Hills,3aafbf93-8edd-6229-ecc4-8d07b971c5db,"Elizabeth Murray
English, c. 1815-1882",September 1843
61239,Crystal,bcc67aa2-9c6f-f8f3-28ac-35390c5a9b71,"George Wesley Bellows
American, 1882-1925",1922/23
66945,"Standing Female Nude, Bending Forward",f84c6d60-1d02-6fc4-c8d8-6d8e16985d1d,"Auguste Rodin
French, 1840-1917",n.d.
85400,Saint in a Niche,77e663f2-946a-1f7b-814a-5465079e8879,"Possibly Francesco Maffei
Italian, c.1605-1660",n.d.
2963,Horrour (sic),a4defcd1-df7e-0012-4c4f-ed8ddac0f7cc,"Eduardus Jacobus (British, 18th century)
after Charles Le Brun (French, 1619-1690)",after 1698
75638,The Breast Once Touched by Cupid's Dart (valentine),ea79d8dc-4c08-1688-726d-300bc356cd72,"Unknown Artist
English, 19th century",c. 1840
7584,"The Marriage of Hosea and Gomer in a Historiated Initial ""V"" from a Bible",92b33fcd-033a-78f0-2c07-16e5ff8cbfa2,English (Cambridge),1345/48
117694,Minotaur and Wounded Horse,5755d02e-5bf8-6b9e-6148-76d3067e61e4,"Pablo Picasso
Spanish, 1881-1973","April 17, 1935"
115788,Five Figures at Gate,330a59ec-f0fa-6be6-158f-f43db096db51,"William Henry Pyne
English, 1769-1843",n.d.
83633,Veneration,88901eb7-8928-2625-c7a6-00dbce99eaf6,"George Woodward
English, c. 1760-1809",n.d.
64085,Some of the Teamsters Were Not on Strike Yesterday,7049ced4-65d7-975a-17f5-ab53d4aa07b2,"John Tinney McCutcheon
American, 1870-1949",1905
14309,"Coast Scene, Bathers",5888c23a-635f-396a-117b-2223032c0201,"James McNeill Whistler (American, 1834–1903)",1884–85
82326,Monk Giving Last Communion,a9466d6d-ea62-6297-4718-cc026e11110d,"Attributed to Giovanni Battista Paggi
Italian, 1554-1627",1575/85
13463,Portrait of Me (Improved),f9d63d02-66db-0674-1885-9ba717019208,"Rockwell Kent 
American, 1882-1971",1923
84701,Man with Pole Following Woman with Jug on Head,693638ec-6bee-def9-2b69-bb7408f82adf,"Unknown Artist
European, n.d.",n.d.
181178,Damn A,ee192faa-a6a9-6548-4dba-fba7ee7f60db,"Roxy Paine
American, born 1966",2002
135515,Fun on the Inland Lake,5d379ed2-7943-e477-826c-9d1d1761cfc8,"Paul Klee
German, born Switzerland, 1879-1940",1932
201959,Untitled (Full-Length Portrait of a Woman),7595ba60-391f-c596-6f7d-964d58b6275c,"Sylvia Shaw Judson
American, 1897-1978",n.d.
129044,Tis Sweet to Love (valentine),1d6ea647-3884-293e-7d6a-e013e0135cdd,"George Kershaw
English, 19th century",c. 1840
57163,New England Scenery,99e276fd-f076-f396-b5c1-b22c3ce62b45,"Thomas Cole (American, born England, 1801–1848)",1839
52852,Literary Illustration: Man with Sword Confronting Group of Figures Before Building,34a5be29-6672-6d7e-8e86-76b1971d3027,"Hubert François Gravelot
French, 1699-1773",n.d.
85842,Chickens and Roosters in Yard,cd5cdb10-2e23-5ac6-4ca0-6380bd1d8804,"After Gillis Claesz. de Hondecoeter
Dutch, c. 1575-1638",n.d.
201857,Untitled (Study of a Crouching Nude),a3faab6b-34af-a46f-81e2-771b1a9b7c56,"Sylvia Shaw Judson
American, 1897-1978",n.d.
85813,Temperance,9e32ace9-693a-ceb7-c4a1-d05106827f31,"Attributed to Girolamo Sellari, called Girolamo da Carpi
Italian, 1501-1556",1521/56
84099,Saint Mark the Evangelist,e41c073b-24d1-4800-661b-bb59348ad09e,"Marten de Vos
Flemish, 1532-1603",n.d.
117570,Nude,ed8ddd94-02e8-b903-f581-15d819c72d9e,"Max Weber
American, born Russia, 1881-1961",1926/30
113343,Sketches of Goats,3f52e2c4-e65b-3fb6-f0d1-8e055ebb0bdd,"Jean Louis André Théodore Géricault
French, 1791-1824",1813/14
86109,Venus and Adonis,5f5435d8-7955-73af-c698-0f8dfe705a76,"Attributed to Gennaro Landi
Italian, active 17th century",17th century
117369,Annale XXI,62597259-f6da-1df6-8d97-b9e80a2b2f56,"Jean Dubuffet
French, 1901-1985",1978
114892,Study for Sculpture of William III,ed9a759b-fb89-b52c-f8a9-4fd8cd7b3724,"John Michael Rysbrack
Flemish, 1693-1770",n.d.
147632,Untitled,3713a14a-a381-d562-adde-a6321f930074,"Richard Maris Loving
American, born Austria, 1924-2021",1985–97
38951,Vicar of Wakefield,404b1ce2-0521-b67a-3ede-863e4c1f7d54,"Thomas Rowlandson
English, 1756-1827",n.d.
83204,Torso of Ancient Statue,a50b2a11-435c-22f9-64de-13f8188e678d,"John Downman
English, 1750-1824",n.d.
100919,The Raising of Lazarus,8290b54f-c9b4-b3ca-83d7-ddbd255af6a5,"Benjamin West
American, 1738-1820",1780
88793,Retable and Frontal of the Life of Christ and the Virgin,97908967-4d35-cde9-6d90-7e90d3fa1dd6,Spanish,1396
83640,Gemear Castle,42d8ac3c-8cfa-94b3-fdfe-8c30a1cd601b,"Jan Abrahamsz. Beerstraaten
Dutch, 1622-1666",n.d.
127064,Still Life,f7ca1429-e80b-5fef-a430-18d47f2b9073,"George Constant (American, 1892-1978)
published by the Works Progress Administration",1935/42
83104,British Seaman on Shoreleave,03fb2a62-8e77-e08c-999b-4d507787f4e9,"Philipp William May
English, 1864-1903",n.d.
100487,"Shah Inayat Allah of Sind with his Musician Makkhu and his Attendant Shaykh Qiyam al-Din, page from the Fraser Album",3fbc2de3-cb50-7423-4e40-bfe4845fe71d,"India, Delhi","Company School, c. 1820"
82140,Saint Dorothy Praying in Desert,e113952e-9ce8-b712-4a04-b996e311d9a3,"Probably after Ciro Ferri
Italian, 1634-1689",n.d.
114676,Gainsborough's first sight of the young lady who,232fe64b-5294-0808-ac07-3c52e1b5dfd1,"Samuel John Stump
English, c. 1783-1863",c. 1830
113796,"Sketches of Seated Figures and Chickens (recto), Nude Female Torso (related to the painting Te a no areois [The Seed of the Areoi]) (verso), from the Carnet de Tahiti (Tahitian sketchbook)",8b6f6b7b-de9c-5592-6227-244b597af362,"Paul Gauguin
French, 1848-1903",1891/93
75530,Is it Weakness thus to Dwell (valentine),97877519-d8db-2523-20ad-4d87ea40fa77,"George Kershaw
English, 19th century",c. 1840
14439,"View of The Castello Bracciano, near Rome with Coach and Figures",891196b7-e7bc-c196-d3c0-139d3c5dda67,"Johann Wilhelm Baur
German 1607-1642",1630s
18914,Study for The Rock,aa385a42-b638-eb1a-08dc-3fe74c7d50f4,"Peter Blume
American, born Russia, 1906-1992",1943/48
105810,Arachne Being Turned into a Spider by Minerva,92a96f77-95e7-7c46-8622-233e04e6d4ef,"Possibly after Marten de Vos (Flemish, 1532-1603)
or François Boitard (French, c. 1670-c. 1715)
or Philibert Benoît Delarue (French, 1718-1780)",n.d.
190833,"Untitled, from Screen Prints 1970",36fbe931-79d0-ae64-f2b1-f558d5ba06f5,"Bernard Rozran
conceived, organized, and produced by Sonia Sheridan
produced by The School of the Art Institute of Chicago and the Advance Screen Company, Chicago
distributed by The Goodlion",1970
186407,"Mess Downstream, the Auteuil Quai",c20460ca-a8cd-04db-7676-c024ca5144e2,"Henri Rousseau
French, 1844–1910",1885
113618,"Study for Lucain's ""La Pharsale"", Canto IX",fee721e9-437b-b9d6-db3f-236288c87e00,"Hubert François Gravelot
French, 1699-1773",c. 1766
77266,Achilles and Patroclus,bc8e440f-7b48-8e71-15c9-1a7a52083ffd,"John Flaxman, II
English, 1755-1826",n.d.
81678,Family of Darius before Alexander; Prisoners before a Senator,ed1af2eb-111c-ef4c-b96b-4b00a8ada24d,"After Polidoro Caldara, called Polidoro da Caravaggio
Italian, c. 1499-c. 1543",n.d.
95709,The Catch Coming In,010f8751-d2e7-904e-9534-ac020c8c03bf,"Edward William Cooke
English, 1811-1880",n.d.
7260,Standing Female Nude,2c730218-a7f0-df7b-2960-b0f238c8f484,"Arthur B. Davies
American, 1862-1928",1882/93
13780,School House at Kings Norton Near Birmingham,71836225-71e2-a8c0-da23-d5b9de9fc27d,"Attributed to Samuel Austin
English, 1796-1834",1824
115498,Agate Bowl,ba0d1802-373c-ed06-1080-c798f00ad02f,"Giuseppe Grisoni
Italian, born Flanders, 1699-1769",n.d.
103409,"Study for ""Bar Italia""",282cb530-ecba-ab24-faf8-fa207c9137f8,"Paul Cadmus
American, 1904-1999",c. 1954
42737,Pestling the Paddy,8c7095e8-03d7-266f-32b4-5927c5d6dce0,"Robert Frederick Blum
American, 1857-1903",n.d.
109809,Philosophers Discussing the Terrestrial Globe,a806252c-4f59-0782-1ad8-e6cf71dbefc3,"After Pietro Buonaccorsi, called Perino del Vaga
Italian, 1501-1547",n.d.
27310,The Holy Family with Saints Elizabeth and John the Baptist,7c752046-744f-2f68-482b-a7fd42550f2b,"Peter Paul Rubens (Flemish, 1577–1640)",c. 1615
82208,Draperies,a38dd6f5-6484-ca39-d4ed-6201c269fa90,"Andrea Carlo Lucchesi
English, 1860-1924",c. 1877
113287,Night Scene (recto); Sketches for a Folding Easel (verso),eb727f16-fdae-56e2-67cb-91b3ff804cbd,"Thomas Nast
American, 1840-1902",n.d.
84669,Study for Saint Michael Casting Out Lucifer,c4b61665-4093-b10a-f7a7-ee53a3678edd,"Francesco Vanni
Italian, 1563-1610",1581/83
75781,Untitled Valentine (Large Pink and Small Blue Flowers),7e3a8e75-6ef3-1217-c9b9-50d727c4c929,"Unknown Artist
English, 19th century",c. 1840
146461,"Mr. and Mrs. F.S. White House Additions and Alterations, Winnetka, Illinois, Working Drawings",919911aa-5869-a387-2e58-eb0b6b4a19d5,"Spencer S. Beman (American, 1887–1952)
A.M. Watson (American, 20th century)",1936–1937
104459,"Residence Study #227, Perspective Rendering",7fe70ce2-2d49-f95a-095c-ed54bb49a27b,"Lloyd Morgan Yost
American, 1908–1992","November 20, 1946"
82451,Jonah Cast Up by the Whale,eaf4d362-1f4d-ef82-5e0f-5310847f7ff5,"After Jacopo Robusti, called Tintoretto
Italian, 1519-1594",17th century
4040,Sketches of Trees,2ecbef58-1086-7274-6953-b7dda34ea8b5,"Attributed to Cristofano Allori
Italian, 1577-1621",n.d.
23506,Young Bull,d2529576-bbf0-c631-6f8c-659e825c552d,"Albrecht Dürer
German, 1471–1528","c. 1496, erroneously inscribed in another hand 1508"
84016,Galleons and Sailboats,ff2569a2-dc06-5093-4c4c-56268af86f3e,"Willem van de Velde, II
Dutch, 1633-1707",n.d.
80374,Amitabha Buddha with Assembly 아미타불회도,0f0cb874-bf5a-d31d-649a-6eb5c6074c5b,Korea,"Joseon dynasty (1392–1910), late 18th century"
74222,Windmill Near the Hague,582f5b2e-25e4-c7c1-7f60-5a448fcc8494,"Jan de Bisschop
Dutch, c. 1628-1671",n.d.
4100,Two Sketches: Kneeling Putto Holding a Head (recto) Details of a Nude Male Child (verso),5c4542c2-edcd-235b-dcf6-99b54d5a41e3,"Bartolomeo Passarotti
Italian, 1529-1592",n.d.
97513,Southwest Blues,6af1e130-2ccb-f076-130e-c9c0d3847039,"Helen Frankenthaler
American, 1928-2011",1969
17623,Shell Fragment and Matchboxes,c107893b-22ea-d566-94ce-ff86a82495c7,"Le Corbusier
French, born Switzerland, 1887-1965",c. 1930
128698,Untitled Valentine (Bouquet),a2f8cdd8-44f6-253a-3303-cc597929c985,"George Kershaw
English, 19th century",1855/60
210020,Crimson Colored Tanager and Yellow Grosbeak,a390bc1d-95af-87b8-2801-9ed38e7f4fd1,"Robert Lostutter
American, born 1939",1978
85931,A Bishop Carrying a Reliquary with a Skull and Study of Two Hands Holding a Reliquary of a Female Saint,03f11c29-9743-6bcb-d0b9-bc73cc3a9ffe,"School of Eustache Le Sueur
French, 1617–1655",n.d.
103368,"Chair Studies, Conchoidal Chairs, Sketch",05b5ecd9-6a15-f5bf-06c2-4d4dd4d78699,"Ludwig Mies van der Rohe
American, born Germany 1886–1969",c. 1937
217883,"860–880 North Lake Shore Drive, First Floor and Mezzanine Floor Elevations",69050f48-76e8-9002-2a7b-83f0643d15f0,"Ludwig Mies van der Rohe (American, born Germany, 1886–1969)
Frank J. Kornacker (American, active 1940s–1950s)
Holsman, Holsman, Klekamp and Taylor (American, 20th century)
Pace Associates (American, 20th century)",1/20/1950
116114,Cincinnati,329394c3-fc33-e893-323c-f8501c26ff15,"Joseph Pennell
American, 1857-1926",n.d.
129681,"Hueyapan of the State of Puebla, from Mexican Costume",1536f8df-71e0-25c5-600f-a5d298d97e6e,"Carlos Mérida
Mexican, born Guatemala, 1891-1984",1941
83022,Pattern for China Plates (Utica),97507ba0-f7bf-4663-d7d6-09d08a632c69,"George Knapton (English, 1698-1778)
or Hubert François Gravelot (French, 1699-1773)
or Anthony Walker (English, 1726-1765)",n.d.
100809,East Side,7f4859e1-083e-68dc-a63d-e264decf1c71,"Arduino Cantàfora
Italian, born 1945",1982
11568,"The Fort, Freshwater Bay",46a590b2-7cbf-0bf3-a9b9-a2cfbd404b99,"David Muirhead Bone
Scottish, 1876-1953",n.d.
105271,"Fort Wayne Fine Arts Center Theater, Fort Wayne, Indiana, Longitudinal Section",e949a034-09b2-f803-fad5-adbf691bf8a2,"Louis I. Kahn
American, born Estonia, 1901-1974",1968
95793,Design for Title page: Clio Taking Dictation from Minerva,41a3a6a5-e837-9c3a-fb9d-f35a179215af,"Gerard de Lairesse
Flemish, 1640-1711",n.d.
113434,Blue Sea (recto); Sheet of Sketches (verso),5628e807-f26b-e402-a6a3-a1b57786b8ec,"John Marin
American, 1870-1953",1923
82039,"Seated Female Nude, Leaning on Right Elbow",ce9d8760-c48b-3d04-0cf3-4ab04b59632b,"Charles Despiau
French, 1874-1946",n.d.
108649,High-Pool,3465039a-771b-ac8f-eac1-0d1b08ca0441,"James Rosenquist (American, born 1933)
published by Universal Limited Art Editions (American, founded 1955)",1964–66
113909,Study,8d55bb77-d855-d0d4-f12d-f2566b764af7,"Daniel P. Ramirez
American, born 1941",1980
104248,Untitled,a5d1536c-284e-15d5-06b4-820f61519815,"Alicia Penalba
Argentine, 1913-1984",1964
113950,Fledgling (recto); Sketch of a Figure (verso),d1bb2854-db52-58b1-1ae1-580a515852de,"Theodore Roszak
American, born Poland, 1907-1981",1950/60
72602,"Chair Details for Abel Faidy, Plan and Elevations",5b0b61f9-b196-3804-f6bf-e16dc7ddc835,"Abel Faidy
American, born Switzerland, 1894–1965",1934–1947
90654,Landscape with Building (top) and Caricature Head Studies (bottom),c985a4e7-a816-8069-4661-da283b862d18,"Louis H. Sullivan
American, 1856-1924",1874
16125,Study for The Rock,21d9b012-8ca4-f8a3-770d-e2ac7109038c,"Peter Blume
American, born Russia, 1906-1992",1943/48
83748,"Horse, Cart and Peasants on Road by Old Houses",df4f6aa9-9b87-dd49-437f-6360038f3ecc,"Pieter Mulier (Dutch, c. 1637-1701)
or Franz Edmund Weirotter (Austrian, 1730-1771)
or Barend Gael (Dutch, c. 1620-1687/1703)",n.d.
112879,Female Figure with Large Hat,bc31b0dd-ec7d-e627-c6fa-83b329cc4acf,"Aubrey Vincent Beardsley, imitator of
English, 1872-1898",1892/98
83773,Whaling Ships and Small Boats with Whale,8d6a5676-76e0-1c61-e37d-b2673040e9dc,"Cornelis Ouboter van der Grient 
Dutch, 1691-1783",1769
105214,"Stock Exchange, Rotterdam, Netherlands, Perspective",20db8b51-b009-b230-a5a5-f49e5717008b,"Jacobus Johannes Pieter Oud
Dutch, 1890-1963",1925/26
104421,"Red Brick House, Perspective Rendering",fe2a1f67-8b75-c520-3e71-1bbae556b2ab,"White & Weber
American, 20th cen.",1930
75729,Birth of Love (Valentine),1925ac1e-25f0-c535-c75f-3ab2bdfa568d,"Unknown Artist
English, 19th century",c. 1850
7035,Sketch of Spandrel with Sacrifice of Isaac,e4ef5d62-402b-4e58-fe6e-62720b869059,"Attributed to Francesco de Mura
Italian, 1696-1782",n.d.
94016,Fez Morocco,909c1097-69cc-489b-e3ad-24bc1addd347,"Ivan Albright
American, 1897-1983",1960
129033,Love (Valentine),5199addc-eaf1-643f-abdf-8ac4a798c7d7,"G. Ingram
English, 19th century",c. 1850
69024,Untitled (Dancer),e41bce29-a11f-4444-b8c2-f6f9bd3ae3d8,"Susan Rothenberg
American, 1945-2020",1985
82272,Angel Musicians,cb3a89a8-c6b3-4dfc-f9dd-d16642e46241,"Follower of Francesco Monti (Italian, 1646-1712)
or the School of Parmigianino (Italian, 1503-1540)",n.d.
237484,"Prentice Laboratory, Madison, Wisconsin, Lawn Perspective",d1c7c7e5-ea37-e9e2-1bbb-72eba0611d2b,"Franz Lipp
American, born Germany, 1897–1996",1959
84921,Rhinefelts and Saint Goar,5e86d2bc-a23a-6e90-558d-8e8fde17fd23,"Unknown Artist
British, n.d.",n.d.
62710,Midtown Manhattan,269e4b22-83ca-03d4-a0c3-b91104a71db1,"George Copeland Ault
American, 1891–1948",1947
216197,Untitled (5/11/10),4a70a85f-9eaa-de4e-610a-e638058c2a47,"Carroll Dunham
American, born 1949",2010
179107,"Rose House, Highland Park, Illinois, Four Elevations",96f3552d-b834-67f8-a1d2-ffa67e8b6b8b,"A. James Speyer
American, 1913-1986",1952
115209,Genoa from the Croce di Malta,ebb31959-a861-669b-1deb-f4c04dc7b1fb,"Elizabeth Murray
English, c. 1815-1882",1841
82842,"Saint Mary's Bridge, Derby",5de539eb-d67a-a892-9a91-99afe2d9d68b,"Augustus Oakley Deacon
English, 1819-1899",n.d.
113635,"Study for an illustration in Tacitus ""Tibère, ou Les Six Premiers Livres des Annales"", Book IV, Vol. 2, 1st Study",29a4849e-7ec1-f647-5d59-9f69c82f9c33,"Hubert François Gravelot
French, 1699-1773",c. 1768
158114,Sacrificed Animal from a Set of Four Ritual Cards (Tsakalis),11ad2096-2945-0cbd-72ee-72e5ccfee448,Mongolia,20th century
113337,Sketches of Heads,8ed02a51-133d-fdae-aa0c-e39a1c5c4c16,"Jean Louis André Théodore Géricault
French, 1791-1824",1813/14
114890,Putto Holding Flowers,f2d7a798-7cba-f8fd-206e-5523e17a209a,"possibly after Pellegrino Tibaldi
Italian, 1527-1596",n.d.
14406,Drawing No. 21,da1c59f3-41a6-80ee-713a-f0d353c7c41f,"Nicholas Marsicano
American, born 1914",n.d.
190278,Untitled,6bb437be-eb15-c9b6-970e-55ffbc8d0984,"Carroll Dunham
American, born 1949",1996
135465,Self-Portrait,38b0ca9e-9fee-a351-3416-5b0974f7277f,"Jack Beal
American, 1931-2013",1978
